mineID,site,ancientName,province,country,region,miningDistrict,romanianRANID,sanchezPalenciaAndOrejasID,domergueID,spainMapSheet,lambertX,lambertY,latitude,longitude,coordinateAccuracy,locationDataSource,locationNotes,notBeforeOpeningDate,notAfterOpeningDate,notBeforeClosingDate,notAfterClosingDate,inUseDate,metalMinedGold,metalMinedSilver,metalMinedLead,metalMinedCopper,metalMinedTin,metalMinedIron,metalMinedMercuryCinnabar,metalMinedZinc,metalMinedOther,description,references,techniqueOpencast,techniqueUnderground,techniqueHydraulic,techniqueHushing,techniqueGroundSluicing,techniqueRuinaMontium,techniqueRakeComb,techniqueGoldWashing,techniqueOther,notes,geology,depositType,exploitationType,Flag_Au_Oro,Status_Au_Oro,Flag_Ag_Plata,Status_Ag_Plata,Flag_Cu_Cobre,Status_Cu_Cobre,Flag_Pb_Plomo,Status_Pb_Plomo,Flag_Hg_Cinabrio,Status_Hg_Cinabrio,Flag_Sn_Estano,Status_Sn_Estano,Flag_Fe_Hierro,Status_Fe_Hierro,Tech_Ruina_Montium,Tech_Subterranea,Tech_Cielo_Abierto,Tech_Lavado_Placer,Certainty_Spatial,Certainty_Archaeological,Certainty_Metallogenic,Certainty_Score,Certainty_Grade,Real_Elevation_MDT_m,Real_IGME_Lithology_General,Real_IGME_Lithology_Detailed,Real_IGME_Era,Real_IGME_Sistema,Real_IGME_Dominio,Coord_X,Coord_Y,Real_IGME_Dist_Fault_m,Real_IGME_Dist_Contact_m,Real_IGME_Fault_Density_5km,Is_Presence,Spatial_Fold
1287,Santa Quitería: Postuero,,Hispania Tarraconensis,Spain,Toledo,,,,TO 1.1,708.0,488.1,539.6,39.44798919,-4.989413337,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 64,,,False,False,False,0.0,0.0,0.0,,,,,,0,No,1,Confirmado,0,No,1,Confirmado,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Gneises; esquistos; marmoles y vulcanitas,"Pizarras, grauwacas, conglomerados o porfiroides",PROTEROZOICO, , ,328818.08929986693,4368381.021851048,21620.7,15083.0,0,1,5
1289,Santiago Cerredo,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Narcea,,NA-35,O 27,26.0,365.9,974.0,43.33530236,-6.573495024,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 42; Sanchez-Palencia and Orejas 1994, 198",,,,,,,,,,,Hard rock,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,210307.97168369076,4804254.503494223,933.2,1105.8,8,1,1
1290,Santo Cristo,,Hispania Baetica,Spain,Badajoz,La Serena,,,BA 49,831.0,417.0,453.4,38.65859293,-5.79243915,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 45,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Granitoides de emplazamiento meso-catazonal,Granitoides calcoalcalinos,PROTEROZOICO, ,ROCAS PLUTONICAS PREHERCINICAS,257018.75734967465,4282591.818979154,2181.6,880.7,10,1,2
1292,Sarreaus,,Hispania Tarraconensis,Spain,Orense,Cuenca media del Miño,,MM-17,,,,,42.261214,-7.601567,500.0,"Google Earth, placename",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 194",1.0,0.0,True,,,,,,,,,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),,Conglomerados; gravas; arenas y limos,"Conglomerados, gravas, arenas, areniscas, limos y arcillas. Terrazas fluviales y marinas",CENOZOICO,CUATERNARIO, ,120432.31019925485,4689041.247701926,40689.0,40689.0,0,1,1
1293,Segunda Pepe,,Hispania Baetica,Spain,Badajoz,Azuaga-Fuenteovejuna,,,BA 12,878.0,427.8,403.7,38.21283336,-5.65566584,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0.0,No,0.0,No,0.0,No,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Gneises; esquistos; marmoles y vulcanitas,"Cuarcitas, gneises, esquistos, pizarras y grauwacas",PROTEROZOICO-PALEOZOICO,RIFEENSE-VENDIENSE-CAMBRICO, ,267495.3735926704,4232764.220100659,7206.9,8701.0,0,1,2
1294,Segunderalejo,,Hispania Baetica,Spain,Huelva,Huelva,,,H 46,960.0,335.5,336.2,37.58143387,-6.68380114,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 61,,,False,False,False,0.0,0.0,0.0,,,Pyrite,Primary,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Areniscas; pizarras y calizas,"Areniscas, pizarras, calizas, cuarcitas y rocas vulcanoclásticas",PALEOZOICO,DEVONICO-CARBONIFERO, ,174684.604094223,4165759.1010307926,21281.2,13672.1,0,1,2
1295,Serandinas,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-78,O 8.i,26.0,,,43.44273877,-6.745011606,100.0,"Converted in QGIS from Lambert coords, Madrid 1870; Placename, IGN map, Google Earth, and Sanchez-Palencia and Orejas 1994, fig. 13.",The same as Domergue's Rio Navia 2 site O 8.i,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990:42; Sanchez-Palencia and Orejas 1994, 201",1.0,0.0,True,False,True,0.0,1.0,0.0,0.0,,Quaternary Terrace,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Pizarras, areniscas, cuarcitas y calizas o rocas vulcanoclásticas",PALEOZOICO,ORDOVICICO, ,196939.089332096,4816797.70116924,10219.3,10627.0,0,1,1
1296,Sésamo / Las Tierras Rubias,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,CB-02,LE 50,126.0,354.7,909.4,42.753376,-6.685831,100.0,"Converted in QGIS from Lambert coords, Madrid 1870, adjusted with Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 43; Sanchez-Palencia and Orejas 1994, 191",1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,,"Colluvium, slope deposits, and alluvium",Secondary - Primary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,Pizarras y areniscas,PALEOZOICO,ORDOVICICO, ,198358.65730990225,4740019.300244584,639.5,1232.0,44,1,1
1297,Sierra Almagrera,,Hispania Baetica,Spain,Almería,Almería,,,AL 2,1015.0,771.0,303.0,37.284267,-1.760024,0.0,Domergue 1987 fig 3,Large mining zone,,,,,,FALSE,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 64; Domergue 2008: 158.,,,False,False,False,0.0,0.0,0.0,,,,,,0,No,1,Confirmado,1,Confirmado,1,Confirmado,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Rocas metamorficas,Micaesquistos grafitosos con granates (M. del Veleta),PROTEROZOICO-PALEOZOICO, ,BLOQUE DE ALBORAN,609918.4169948491,4127128.3628434464,2947.6,2150.9,4,1,4
1298,Antoñana I / Sierra de Begega,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Narcea,,NA-50,O 7,51.0,390.7,972.2,43.326523,-6.266114,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 42; Sanchez-Palencia and Orejas 1994, 198",,,,,,,,,,,Hard rock,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,235189.86796922784,4802257.442804923,6440.2,6710.0,0,1,1
1299,Sierra de Cartagena,,Hispania Tarraconensis,Spain,Murcia,Cartagena-Mazarrón,,,MU 3,977.0,849.8,338.9,37.6100851,-0.857490443,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",need to add detail from sub-sites,,,,,,FALSE,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,Domergue 1990: 64,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,,,,0,No,1,Confirmado,1,Confirmado,1,Confirmado,0.0,No,1.0,Confirmado,1.0,Confirmado,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Rocas metamorficas,"Anfibolitas, serpentinitas, micaesquistos y mármoles (M. del Mulhacén)",PALEOZOICO-MESOZOICO,TRIASICO,BLOQUE DE ALBORAN,689109.5615344287,4164712.9836401874,36646.8,30314.0,0,1,4
1300,Sierra de Gador,,Hispania Baetica,Spain,Almería,Almería,,,AL 1,1043.0,672.7,256.3,36.8985174,-2.87249648,0.0,"Converted in QGIS from Lambert coords, Madrid 1870",Large mining zone 20 x 10 km,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 64,,,False,False,False,0.0,0.0,0.0,,,,,,0,No,1,Confirmado,0,No,1,Confirmado,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Rocas metamorficas,"Gneises, migmatitas, micasquistos, esquistos, filitas, mármoles, calizas, y dolomías (M. Alpujárride)",PALEOZOICO-MESOZOICO,TRIASICO,BLOQUE DE ALBORAN,511359.8235653966,4083622.260978201,10652.1,10635.5,0,1,3
1301,Sierra de las Estrellas,,Hispania Baetica,Spain,Badajoz,Sevilla,,,BA 62,919.0,383.5,879.15,42.48691543,-6.3221468,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Domergue 1990: 48,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,0,No,0,No,0.0,No,0.0,No,1.0,Confirmado,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,226961.5054626004,4709189.78491565,21139.9,21073.6,0,1,1
1302,Sierra Jayona,,Hispania Baetica,Spain,Badajoz,Sevilla,,,BA 44,898.0,403.0,394.0,38.1201223,-5.93614727,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Domergue 1990: 48,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,0,No,0,No,0.0,No,0.0,No,1.0,Confirmado,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras y calizas",PALEOZOICO,CAMBRICO, ,242608.12320734817,4223216.209372781,5606.8,5269.2,0,1,2
1303,Sierrecilla,,Hispania Baetica,Spain,Huelva,Huelva,,,H 42,936.0,286.8,348.7,37.67790242,-7.24050428,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 62,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,1,Confirmado,1,Confirmado,1,Confirmado,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Conglomerados; areniscas; pizarras; calizas y vulcanitas; Carbon,Pizarras y grauwacas; conglomerados y calizas,PALEOZOICO,DEVONICO-CARBONIFERO, ,125985.5656488213,4178547.029582428,4993.6,4799.5,1,1,2
1304,Socorro,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,CR 29,837.0,593.5,440.0,38.55722606,-3.76257372,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,,,,0,No,1,Confirmado,1,Confirmado,1,Confirmado,0.0,No,0.0,No,0.0,No,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Pizarras, areniscas, cuarcitas y calizas o rocas vulcanoclásticas",PALEOZOICO,ORDOVICICO, ,433557.3953092336,4267918.953996758,4489.0,651.2,1,1,3
1305,Solana Ballesteros,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,CR 30,807.0,498.5,457.2,38.70634005,-4.85591187,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,,,,0,No,1,Confirmado,0,No,1,Confirmado,0.0,No,0.0,No,0.0,No,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Pizarras, areniscas, cuarcitas y calizas o rocas vulcanoclásticas",PALEOZOICO,ORDOVICICO, ,338624.94713281665,4285824.3315457385,5063.2,243.7,0,1,2
1306,Solana de la Belalcázar,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 19,833.0,477.9,448.3,38.62342098,-5.09131042,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,1,Confirmado,1,Confirmado,1,Confirmado,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Conglomerados; areniscas; pizarras; calizas y vulcanitas; Carbon,Pizarras y grauwacas; conglomerados y calizas,PALEOZOICO,DEVONICO-CARBONIFERO, ,317944.761861346,4277062.991744783,7574.1,5162.5,0,1,2
1307,Solano del Bepo,,Hispania Tarraconensis,Spain,Tarragona,,,,T 4,417.0,982.3,758.3,41.3386581,0.885404145,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 64,,,False,False,False,0.0,0.0,0.0,,,,,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Turbiditas calcareas,"Turbiditas calcáreas, calizas, margas, conglomerados, areniscas y arcillas. Calizas lacustres",CENOZOICO,PALEOGENO, ,825122.302337764,4583639.711398633,176158.9,173072.8,0,1,5
1308,Solmayor,,Hispania Tarraconensis,Spain,Oviedo,Asturias,,,O 22,25.0,322.4,985.4,43.4239372,-7.114596613,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 42,,,,,,,,,,,Quaternary terrace,,,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,166924.85546953342,4816122.290439976,2752.3,1067.2,15,1,1
1309,Sortijón del Cuzna,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 99,881.0,499.0,406.4,38.24841405,-4.84258713,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Hard rock,Primary,,0,No,1,Confirmado,1,Confirmado,1,Confirmado,0.0,No,0.0,No,0.0,No,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Conglomerados; areniscas; pizarras; calizas y vulcanitas; Carbon,Pizarras y grauwacas; conglomerados y calizas,PALEOZOICO,DEVONICO-CARBONIFERO, ,338766.4465585676,4234982.959770341,6782.8,9227.6,0,1,2
1310,Sotiel Coronada,,Hispania Baetica,Spain,Huelva,Huelva,,,H 20,959.0,320.4,338.7,37.59924828,-6.85569731,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"A large Roman mine noted for its many shafts - 100 twin shafts and 50 single shafts. To drain the mines water-lifting devices were used; remains of an Archimedes screw and a pump have been found. Smelting activities produced an estimated 40,000 tons of slag.",Domergue 1990: 62; Hirt 2010: 39.,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Pyrite,PrimaǾ䀀,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Areniscas; pizarras y calizas,"Areniscas, pizarras, calizas, cuarcitas y rocas vulcanoclásticas",PALEOZOICO,DEVONICO-CARBONIFERO, ,159580.0326180872,4168346.918945368,16196.1,20575.6,0,1,2
1311,Souto,,Hispania Tarraconensis,Spain,Lugo,Cuenca Alta del Miño,,AN-08,,,,,42.928925,-7.055279,1000.0,Google Earth,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 188",1.0,0.0,True,,,,,,,,,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,169059.86946184566,4760905.723908017,1020.0,1947.4,31,1,1
1312,Souto Castillo,,Hispania Tarraconensis,Spain,León,Cuenca media del Sil,,MS-073,,,,,42.411092,-6.684136,500.0,"Guessed from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 16",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 196",1.0,0.0,True,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,Pizarras y areniscas,PALEOZOICO,ORDOVICICO, ,196841.15681265292,4701999.259766262,27605.5,27848.0,0,1,1
1313,Sta Bárbara,,Hispania Baetica,Spain,Córdoba,Posadas,,,CO 81,922.0,472.8,366.7,37.88711175,-5.1346965,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 45,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Gneises; esquistos; marmoles y vulcanitas,Vulcanitas y/o rocas vulcanoclásticas y metasedimentos,PROTEROZOICO,VENDIENSE, ,312281.6348183127,4195438.025076612,11278.9,13020.0,0,1,2
1315,Suerte,,Hispania Baetica,Spain,Sevilla,Sevilla,,,SE 10,940.0,382.9,347.0,37.6918097,-6.150605816,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Areniscas; pizarras y calizas,"Areniscas, pizarras, calizas, cuarcitas y rocas vulcanoclásticas",PALEOZOICO,DEVONICO-CARBONIFERO, ,222195.9751173147,4176294.220060007,11636.5,9424.4,0,1,2
1316,Sultana,,Hispania Baetica,Spain,Huelva,Huelva,,,H 17,918.0,372.2,377.8,37.966594,-6.2820794,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 61,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Pyrite,Primary,,1,Hipotetico,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,1.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Gneises; esquistos; marmoles y vulcanitas,"Esquistos o pizarras, grauwacas y liditas",PROTEROZOICO,RIFEENSE, ,211672.85746009165,4207192.129478102,460.6,2831.9,27,1,2
1317,Susañe del Sil / Corbón del Sil,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Sil,,AS-06,LE 28,101.0,369.0,918.0,42.82646182,-6.50783301,100.0,"Converted in QGIS from Lambert coords, Madrid 1870; corrected with https://servicios.jcyl.es/pweb/datosGIS.do?tipo=Yacimiento&numero=103478",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probably largely destroyed by modern mine.,"Domergue 1990: 42; Sanchez-Palencia and Orejas 1994, 189",1.0,0.0,True,,,,,,,,Tertiary alluvium,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Pizarras, areniscas, cuarcitas y calizas o rocas vulcanoclásticas",PALEOZOICO,ORDOVICICO, ,213265.15523198835,4747514.580064706,6436.2,7760.3,0,1,1
1318,Suspirón,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Orbigo,,AO-02,,,,,42.767762,-6.177308,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 15, IGN map placename, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 188",,,,,,,,,,,,Primary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,240039.07132421917,4739922.747308248,1606.2,3716.5,21,1,1
1319,Tamarindo,,Hispania Baetica,Spain,Badajoz,La Serena,,,BA 33,806.0,441.0,461.4,38.7354855,-5.51841148,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 45,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Gneises; esquistos; marmoles y vulcanitas,"Pizarras, grauwacas, conglomerados o porfiroides",PROTEROZOICO, , ,281101.2594208226,4290435.117140394,1623.6,1936.4,9,1,2
1320,Tapia de la Ribera,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Orbigo,,AO-33,,,,,42.746624,-5.765745,500.0,Guessed: probable opencast on Google Earth,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 189",1.0,0.0,True,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Calizas arrecifales, calcarenitas y conglomerados. Arcillas con olistolitos",CENOZOICO,NEOGENO, ,273637.55720939697,4736388.285519199,6324.3,4751.5,0,1,1
1321,Teixedo,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-66,,,,,43.335137,-6.687584,0.0,"Sanchez-Palencia and Orejas 1994, fig. 13; and Google Earth and IGN map.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 200",1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,,,Primary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Pizarras, areniscas, cuarcitas y calizas o rocas vulcanoclásticas",PALEOZOICO,ORDOVICICO, ,201057.58486662,4804638.899158856,10185.2,8806.8,0,1,1
