mineID,site,ancientName,province,country,region,miningDistrict,romanianRANID,sanchezPalenciaAndOrejasID,domergueID,spainMapSheet,lambertX,lambertY,latitude,longitude,coordinateAccuracy,locationDataSource,locationNotes,notBeforeOpeningDate,notAfterOpeningDate,notBeforeClosingDate,notAfterClosingDate,inUseDate,metalMinedGold,metalMinedSilver,metalMinedLead,metalMinedCopper,metalMinedTin,metalMinedIron,metalMinedMercuryCinnabar,metalMinedZinc,metalMinedOther,description,references,techniqueOpencast,techniqueUnderground,techniqueHydraulic,techniqueHushing,techniqueGroundSluicing,techniqueRuinaMontium,techniqueRakeComb,techniqueGoldWashing,techniqueOther,notes,geology,depositType,exploitationType,Flag_Au_Oro,Status_Au_Oro,Flag_Ag_Plata,Status_Ag_Plata,Flag_Cu_Cobre,Status_Cu_Cobre,Flag_Pb_Plomo,Status_Pb_Plomo,Flag_Hg_Cinabrio,Status_Hg_Cinabrio,Flag_Sn_Estano,Status_Sn_Estano,Flag_Fe_Hierro,Status_Fe_Hierro,Tech_Ruina_Montium,Tech_Subterranea,Tech_Cielo_Abierto,Tech_Lavado_Placer,Certainty_Spatial,Certainty_Archaeological,Certainty_Metallogenic,Certainty_Score,Certainty_Grade
929,Los Castillos - Alto de la Mina,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,AT-06,LE 58,160.0,,,42.608387,-6.147774,1000.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 15, IGN map, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 189",,,,,,,,,,,,Secondary - Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.7,1.0,1.0,0.8799999999999999,Alta Certeza (Grado I)
930,Los Cavenes,,Lusitania,Spain,Salamanca,Beiras,,,SA 2,527.0,392.5,665.6,40.56572807,-6.141205928,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Located in the Salamanca district, over 40km of hydraulic channels have been recorded. Dossier IV. Mostly exploitation was by hushing but also some open cast and underground mines were worked. Approximately 2.5 million cubic metres of material were moved.",Domergue 1990: 41,0.0,0.0,TRUE,FALSE,FALSE,0.0,1.0,0.0,0.0,,Quaternary terraǾ䀀,,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
932,Los Cubanallos,,Hispania Tarraconensis,Spain,León,Sierra del Teleno,,TE-12,,,,,42.321607,-6.392307,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17, IGN map, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 202",1.0,0.0,TRUE,TRUE,FALSE,0.0,0.0,0.0,0.0,,,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
933,Los Culeritos,,Hispania Baetica,Spain,Huelva,Picos de Aroche,,,H 29,895.0,314.0,393.0,38.0863122,-6.95065167,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 61,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
934,Los Dolores,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,CR 13,835.0,538.4,446.2,38.61094749,-4.39579808,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
935,Los Eneros,,Hispania Baetica,Spain,Córdoba,Azuaga-Fuenteovejuna,,,CO 52,879.0,452.5,410.25,38.27643785,-5.37490862,100.0,"Converted in QGIS from Lambert coords, Madrid 1870","RECTANGLE of 31 km2, defined by points given by Domergue. Coord here is est. centroid",,,,,,FALSE,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Hard rock,Primary,,0,No,1,Confirmado,1,Confirmado,1,Confirmado,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
936,Los Engarbos,,Hispania Baetica,Spain,Jaén,,,,J 28,864.0,644.0,418.0,38.35777354,-3.18415148,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 49,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
937,Los Escoriales,,Hispania Baetica,Spain,Jaén,Montoro Andújar,,,J 8,883.0,579.3,398.3,38.18103892,-3.92435169,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 47,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Hard rock,,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
938,Los Estancos,,Hispania Tarraconensis,Spain,León,Cuencas del Turienzo y Jerega,,TJ-24,,,,,42.471098,-6.205953,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17 and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 202",1.0,0.0,TRUE,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
941,Los Fuellos,,Hispania Tarraconensis,Spain,León,Cuencas del Turienzo y Jerega,,TJ-12,,,,,42.44272,-6.21592,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17 and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 202",1.0,0.0,TRUE,,,0.0,0.0,0.0,0.0,,,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
942,Los Galayos,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,CR 37,861.0,579.6,430.2,38.46864925,-3.92188162,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
943,Los Guijarros,,Hispania Baetica,Spain,Huelva,Picos de Aroche,,,H 30,895.0,316.5,398.8,38.13938667,-6.92455813,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 61,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
944,Los Guindos,,Hispania Tarraconensis,Spain,Jaén,Linares - La Carolina,,,J 13,884.0,599.7,412.8,38.31201215,-3.69137155,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 45,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
945,Los Lagunales - Teso las Pilas,,Hispania Tarraconensis,Spain,León,Cuencas del Turienzo y Jerega,,TJ-13,,,,,42.431208,-6.175599,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17 and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 202",1.0,0.0,TRUE,,,0.0,0.0,0.0,0.0,,,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
946,Los Mayadones I,,Hispania Tarraconensis,Spain,León,Sierra del Teleno,,TE-06,,,,,42.318736,-6.358224,1000.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17, IGN map, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 201",1.0,0.0,TRUE,TRUE,FALSE,0.0,0.0,0.0,0.0,,,Secondary - Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
947,Los Mayadones II,,Hispania Tarraconensis,Spain,León,Sierra del Teleno,,TE-07,,,,,42.31273,-6.341954,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17, IGN map, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 201",1.0,0.0,TRUE,TRUE,FALSE,0.0,0.0,0.0,0.0,,,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
948,Los Milagros del Monte Medo,,Hispania Tarraconensis,Spain,Orense,Cuenca media del Miño,,MM-14,,,,,42.23208,-7.629413,1000.0,"Google Earth, placename",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 194",1.0,0.0,TRUE,,,,,,,,,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
950,Los Moruecos de Larón,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-02,,,,,42.98355,-6.634177,500.0,"Guessed from Sanchez-Palencia and Orejas 1994, fig. 13; IGN map, and Google Earth.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 199",1.0,0.0,TRUE,,,,,,,,,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
951,Los Muriacales - Los Cubanallos,,Hispania Tarraconensis,Spain,León,Cuenca del Eria,,ER-07,,,,,42.233705,-6.346199,300.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17 and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 193",1.0,0.0,TRUE,FALSE,FALSE,0.0,0.0,0.0,0.0,,,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
952,Los Palazuelos,,Hispania Tarraconensis,Spain,Jaén,Linares - La Carolina,,,J 14,884.0,609.1,399.3,38.19025394,-3.58399511,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 45,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Hard rock,,,0,No,1,Confirmado,1,Confirmado,1,Confirmado,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
953,Los Patalos,,Hispania Baetica,Spain,Córdoba,Montoro Andújar,,,CO 79,882.0,548.4,397.5,38.1725365,-4.27719014,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 47,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
954,Los Pobos,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 1,881.0,524.2,401.9,38.21042193,-4.554018,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 47,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
955,Los Poliñeiros,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,CB-31,LE 5,126.0,350.6,900.2,42.66691589,-6.730899562,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 43; Sanchez-Palencia and Orejas 1994, 192",,,,,,,,,,,Hard rock,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
956,Los Prados del Castro,,Hispania Tarraconensis,Spain,León,Cuenca del Eria,,ER-04,,,,,42.244728,-6.41975,300.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17 and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 193",1.0,0.0,TRUE,FALSE,FALSE,0.0,0.0,0.0,0.0,,,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
957,Los Rubiales,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 105,859.0,514.2,432.3,38.48355401,-4.67210267,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
958,Los Rudicales,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,CB-29,,,,,42.659775,-6.784792,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, IGN map, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 192",1.0,0.0,TRUE,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
963,Louviño,,Hispania Tarraconensis,Spain,Orense,Galicia,,,OR 11,264.0,279.0,836.5,42.06865661,-7.569685714,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,Domergue 1990: 41,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,,,0,No,0,No,0,No,0,No,0,No,1,Confirmado,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
964,Lozacio,,Hispania Tarraconensis,Spain,Zamorra,Trás-os-montes,,,ZA 1,339.0,405.4,792.5,41.7122223,-6.028141918,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 41,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Hard rock,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
965,Madarnas,,Hispania Tarraconensis,Spain,Orense,Cuenca media del Miño,,MM-06?,OR 2,187.0,238.4,881.3,42.45472777,-8.086613216,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 40,1.0,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Hard rock,,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,1,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
966,Madereros,,Hispania Baetica,Spain,Córdoba,Posadas,,,CO 7,922.0,482.6,362.5,37.85063496,-5.02253464,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 45,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,1,Confirmado,1,Confirmado,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
967,Majada Hermosa,,Hispania Baetica,Spain,Badajoz,La Serena,,,BA 29,806.0,460.4,458.5,38.71271398,-5.29452087,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 45,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
968,Malapiedra - Las Iruelas,,Hispania Tarraconensis,Spain,León,Cuencas del Turienzo y Jerega,,TJ-04,,,,,42.467212,-6.336276,100.0,Google Earth and http://cartographic.info/espana/map.php?id=533984,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 202",,,,,,,,,,,,Primary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
969,Manzanal del Puerto / La Cantera / La Bajada de Lloroso,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,,BO-21,LE 57,159.0,389.7,890.3,42.58889496,-6.250651362,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 43; Sanchez-Palencia and Orejas 1994, 191",1.0,0.0,TRUE,,,0.0,,0.0,0.0,,Colluvial deposits,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
970,Manzaneda / El Follacón,,Hispania Tarraconensis,Spain,León,Cuenca del Eria,,ER-12,LE 44,230.0,383.0,853.8,42.25859447,-6.319124815,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Opencast pit nearly 20 m deep; volume of earth extracted calculated at 1083 m3 from LiDAR survey.,"Domergue 1990: 43; Sanchez-Palencia and Orejas 1994, 193;  Fernández-Lozano et al. 2015, 364, 366–7",1.0,0.0,TRUE,TRUE,TRUE,0.0,1.0,0.0,0.0,,Colluvial deposits,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
971,Manzarnoso II,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,AT-04,LE 58,160.0,395.0,890.0,42.58754942,-6.185997468,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",need to add details of sub-sites,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 43; Sanchez-Palencia and Orejas 1994, 189",1.0,0.0,TRUE,FALSE,FALSE,0.0,1.0,0.0,0.0,,Colluvial deposits,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
972,La Devesa II,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,AT-10,LE 58,160.0,402.8,890.2,42.59127997,-6.091062034,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",need to add details of sub-sites,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 43; Sanchez-Palencia and Orejas 1994, 190",1.0,0.0,TRUE,FALSE,FALSE,0.0,1.0,0.0,0.0,,Colluvial deposits,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
973,Manzarnoso I / Peñasturón,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,AT-05,LE 58,160.0,397.0,888.5,42.57455126,-6.161131708,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",need to add details of sub-sites,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 43; Sanchez-Palencia and Orejas 1994, 189",1.0,0.0,TRUE,FALSE,FALSE,0.0,1.0,0.0,0.0,,Colluvial deposits,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
974,Marco del Abuelo,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-57,,,,,43.135688,-6.786064,1000.0,"Placename, IGN map, Google Earth, and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 200",,,,,,,,,,,,Primary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
977,Mazarrón,,Hispania Tarraconensis,Spain,Murcia,Cartagena-Mazarrón,,,MU 10,976.0,808.2,336.4,37.59847407,-1.329361505,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 64,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
978,Medela,,Hispania Tarraconensis,Spain,Orense,Cuenca media del Miño,,MM-08,,,,,42.452409,-8.10176,500.0,"Google Earth, placename",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 194",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
979,Meiriña - La Raña,,Hispania Tarraconensis,Spain,"León, Orense, Lugo",Cuenca media del Sil,,MS-002,,,,,42.536257,-6.776897,1000.0,IGN map and Google Earth,Coordinates are for a point between the two toponyms Meiriña and La Raña on the IGN map,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 194",1.0,0.0,TRUE,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
980,Melgoto,,Hispania Tarraconensis,Spain,León,Cuenca media del Sil,,MS-010,,,,,42.446163,-6.826435,1000.0,"Guessed from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 16",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 195",1.0,0.0,TRUE,,,,,,,,,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
981,Mesa del Castaño,,Hispania Baetica,Spain,Badajoz,Azuaga-Fuenteovejuna,,,BA 18,878.0,435.6,400.6,38.18640885,-5.56581619,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
982,Milagros,,Hispania Tarraconensis,Spain,Oviedo,Asturias,,,O 19,55.0,496.0,972.0,43.34467329,-4.969865368,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 42,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
983,Míllera,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Narcea,,NA-52,,,,,43.332594,-6.250447,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 13, IGN map, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 198",,,,,,,,,,,,Primary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
984,Mina de la Lomba,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Orbigo,,AO-06,,,,,42.752509,-5.999323,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 15, IGN map placename, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 188",,,,,,,,,,,,Primary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
