mineID,site,ancientName,province,country,region,miningDistrict,romanianRANID,sanchezPalenciaAndOrejasID,domergueID,spainMapSheet,lambertX,lambertY,latitude,longitude,coordinateAccuracy,locationDataSource,locationNotes,notBeforeOpeningDate,notAfterOpeningDate,notBeforeClosingDate,notAfterClosingDate,inUseDate,metalMinedGold,metalMinedSilver,metalMinedLead,metalMinedCopper,metalMinedTin,metalMinedIron,metalMinedMercuryCinnabar,metalMinedZinc,metalMinedOther,description,references,techniqueOpencast,techniqueUnderground,techniqueHydraulic,techniqueHushing,techniqueGroundSluicing,techniqueRuinaMontium,techniqueRakeComb,techniqueGoldWashing,techniqueOther,notes,geology,depositType,exploitationType,Flag_Au_Oro,Status_Au_Oro,Flag_Ag_Plata,Status_Ag_Plata,Flag_Cu_Cobre,Status_Cu_Cobre,Flag_Pb_Plomo,Status_Pb_Plomo,Flag_Hg_Cinabrio,Status_Hg_Cinabrio,Flag_Sn_Estano,Status_Sn_Estano,Flag_Fe_Hierro,Status_Fe_Hierro,Tech_Ruina_Montium,Tech_Subterranea,Tech_Cielo_Abierto,Tech_Lavado_Placer,Certainty_Spatial,Certainty_Archaeological,Certainty_Metallogenic,Certainty_Score,Certainty_Grade,Real_Elevation_MDT_m,Real_IGME_Lithology_General,Real_IGME_Lithology_Detailed,Real_IGME_Era,Real_IGME_Sistema,Real_IGME_Dominio,Coord_X,Coord_Y,Real_IGME_Dist_Fault_m,Real_IGME_Dist_Contact_m,Real_IGME_Fault_Density_5km
906,Lavadoira,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Narcea,,NA-30,O 31,50.0,363.2,969.8,43.29674687,-6.605058403,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 42; Sanchez-Palencia and Orejas 1994, 197",1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,,Hard rock,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I),841.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,207563.94193880196,4800082.3950344045,5020.4,1010.8,0
908,Leoneza,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Sil,,AS-05,,,,,42.835042,-6.494671,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, and Google Earth",Assumed to be destroyed by modern mine.,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 189",1.0,0.0,True,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),918.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Pizarras, areniscas, cuarcitas y calizas o rocas vulcanoclásticas",PALEOZOICO,ORDOVICICO, ,214380.70036387554,4748422.749510517,7482.0,8684.7,0
909,Leras,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Orbigo,,AO-28,,,,,42.792581,-5.725108,300.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 15, and features on Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 189",1.0,0.0,True,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),1224.0,Areniscas; pizarras y calizas,"Pizarras, esquistos, areniscas, calizas, ampelitas y liditas",PALEOZOICO,SILURICO-DEVONICO, ,277128.65491639276,4741383.721059698,11980.6,434.9,0
910,Llano Tabernero,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 92,859.0,504.5,418.4,38.35721971,-4.78139954,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),675.0,Granitoides de emplazamiento epi-mesozonal,Granitoides biotíticos,PALEOZOICO,DEVONICO-CARBONIFERO-PERMICO,ROCAS PLUTONICAS HERCINICAS,344353.7695966002,4246952.294904546,5773.7,11452.2,0
911,Lomo de Perro,,Hispania Baetica,Spain,Badajoz,La Serena,,,BA 42,806.0,449.0,464.0,38.76036878,-5.42692009,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 45,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,1,Confirmado,1,Confirmado,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),462.0,Gneises; esquistos; marmoles y vulcanitas,"Pizarras, grauwacas, conglomerados o porfiroides",PROTEROZOICO, , ,289127.95677673124,4292981.955100721,9335.2,7414.9,0
912,Longrey,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Esba o Canero,,ES-08,,,,,43.452082,-6.499408,500.0,Placename on Google Earth,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 193",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),177.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,216859.33763357438,4816970.210888326,1625.2,1854.1,10
913,Los Alemanes,,Hispania Tarraconensis,Spain,Jaén,Linares - La Carolina,,,J 23,905.0,604.5,394.7,38.1488196,-3.63656838,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 45,,,False,False,False,0.0,0.0,0.0,,,Hard rock,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),431.0,Granitoides de emplazamiento epi-mesozonal,Granitoides biotíticos,PALEOZOICO,DEVONICO-CARBONIFERO-PERMICO,ROCAS PLUTONICAS HERCINICAS,444223.8545849035,4222518.469306383,936.2,219.0,5
914,Los Almadenes,,Hispania Baetica,Spain,Córdoba,Los Pedroches,,,CO 65,858.0,476.3,426.8,38.42936535,-5.10576681,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),575.0,Conglomerados; areniscas; pizarras; calizas y vulcanitas; Carbon,Pizarras y grauwacas; conglomerados y calizas,PALEOZOICO,DEVONICO-CARBONIFERO, ,316192.92758794595,4255555.675605312,10442.8,8882.5,0
915,Los Arrayanes,,Hispania Tarraconensis,Spain,Jaén,Linares - La Carolina,,,J 25,905.0,605.6,393.5,38.13799491,-3.62402098,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 45,,,False,False,False,0.0,0.0,0.0,,,Hard rock,,,0,No,1,Confirmado,1,Confirmado,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),496.0,Conglomerados; areniscas; calizas; yesos y arcillas versicolores,"Conglomerados, areniscas, arcillas, dolomías, calizas y margas",MESOZOICO,TRIASICO, ,445315.1891314356,4221309.929950433,2564.2,282.9,7
918,Los Barriales - Los Testeros,,Hispania Tarraconensis,Spain,León,Valduerna,,DU-18,,,,,42.326311,-6.173298,0.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17 and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 192",1.0,0.0,True,False,True,0.0,1.0,0.0,0.0,"Extensive area of rake/comb workings on S bank of Rio Duerna, overgrown, visible on Google Earth.",,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),938.0,Conglomerados; gravas; arenas y limos,"Conglomerados, gravas, arenas, areniscas, limos y arcillas. Terrazas fluviales y marinas",CENOZOICO,CUATERNARIO, ,238529.27874539982,4690885.371589065,41129.9,42182.6,0
919,Los Barrieros,,Hispania Tarraconensis,Spain,León,Cuenca media del Sil,,MS-074,,,,,42.415444,-6.690579,500.0,"Guessed from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 16",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 196",1.0,0.0,True,,,,,,,,,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),575.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,Pizarras y areniscas,PALEOZOICO,ORDOVICICO, ,196331.93796934624,4702505.631028159,27171.1,27423.0,0
920,Los Bueyes,,Hispania Baetica,Spain,Huelva,Huelva,,,H 48,960.0,327.7,342.2,37.63308229,-6.77443064,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 62,,,False,False,False,0.0,0.0,0.0,,,Pyrite,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),252.0,Conglomerados; areniscas; pizarras; calizas y vulcanitas; Carbon,Vulcanitas y rocas vulcanoclásticas,PALEOZOICO,CARBONIFERO, ,166909.01070882776,4171810.6801384324,16830.8,17490.3,0
921,Los Caborcos y Las Pedrizas,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,CB-12,LE 49,,,,42.715937,-6.710058,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 191",1.0,0.0,True,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,1.0,1.0,0.94,Alta Certeza (Grado I),643.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Pizarras, areniscas, cuarcitas y calizas o rocas vulcanoclásticas",PALEOZOICO,ORDOVICICO, ,196192.77987301134,4735948.259192389,412.4,412.4,55
922,Los Cabuercos - Las Coronas,,Hispania Tarraconensis,Spain,León,Valduerna,,DU-17,,,,,42.336879,-6.173628,100.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17 and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 192",1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,"Several hushing workings (exploratory?) on upper terrace on N bank of Rio Duerna, visible on Google Earth. Corona at E end.",,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),992.0,Conglomerados; gravas; arenas y limos,"Conglomerados, gravas, arenas, areniscas, limos y arcillas. Terrazas fluviales y marinas",CENOZOICO,CUATERNARIO, ,238545.9061750253,4692059.977581043,39985.8,41057.0,0
923,Los Cachicobos,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,CB-38,,,,,42.619721,-6.837096,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, IGN map, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 192",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),561.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,185302.9789037431,4725727.797331362,4190.6,5575.4,3
924,Los Campos,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,AT-01,,,,,42.63545,-6.221751,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 189",1.0,0.0,True,,,,,,,,,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),1074.0,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Conglomerados, areniscas, arcillas, calizas y/o yesos",CENOZOICO,NEOGENO-CUATERNARIO, ,235841.59051525622,4725366.640041123,6822.3,8892.9,0
925,Los Carriles,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,AT-17,,,,,42.522252,-6.194796,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 15, IGN map, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 190",1.0,0.0,True,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),1129.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Pizarras, areniscas, cuarcitas y calizas o rocas vulcanoclásticas",PALEOZOICO,ORDOVICICO, ,237577.11049867643,4712711.530473997,19533.5,21022.9,0
926,Los Casares,,Hispania Tarraconensis,Spain,León,Cuenca del Eria,,ER-05,,,,,42.239704,-6.398898,100.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17 and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 193",1.0,0.0,True,False,False,0.0,1.0,0.0,0.0,Apparent traces of rake/comb workings and stone dumps on Google Earth (poor quality image).,,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),1086.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Pizarras, areniscas, cuarcitas y calizas o rocas vulcanoclásticas",PALEOZOICO,ORDOVICICO, ,219554.17289959255,4681986.147017355,48174.9,47365.7,0
927,Los Cáscaros,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Orbigo,,AO-15,,,,,42.717953,-5.911294,200.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 15 and Google Earth",Stone dumps visible on Google Earth,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 189",1.0,0.0,True,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),1128.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,261614.4196646909,4733605.172071165,2624.0,13503.2,13
929,Los Castillos - Alto de la Mina,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,AT-06,LE 58,160.0,,,42.608387,-6.147774,1000.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 15, IGN map, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 189",,,,,,,,,,,,Secondary - Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.7,1.0,1.0,0.8799999999999999,Alta Certeza (Grado I),1091.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,241795.71791997683,4722132.538504447,10864.0,14916.1,0
930,Los Cavenes,,Lusitania,Spain,Salamanca,Beiras,,,SA 2,527.0,392.5,665.6,40.56572807,-6.141205928,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Located in the Salamanca district, over 40km of hydraulic channels have been recorded. Dossier IV. Mostly exploitation was by hushing but also some open cast and underground mines were worked. Approximately 2.5 million cubic metres of material were moved.",Domergue 1990: 41,0.0,0.0,True,False,False,0.0,1.0,0.0,0.0,,Quaternary terraǾ䀀,,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),1000.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Pizarras, grauwacas o arcosas, conglomerados y calizas",PROTEROZOICO-PALEOZOICO,VENDIENSE-CAMBRICO, ,234072.67196149385,4495293.762064718,68971.6,53219.2,0
932,Los Cubanallos,,Hispania Tarraconensis,Spain,León,Sierra del Teleno,,TE-12,,,,,42.321607,-6.392307,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17, IGN map, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 202",1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,,,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),1528.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Pizarras, areniscas, cuarcitas y calizas o rocas vulcanoclásticas",PALEOZOICO,ORDOVICICO, ,220460.78678236873,4691060.025668412,39095.6,38277.3,0
933,Los Culeritos,,Hispania Baetica,Spain,Huelva,Picos de Aroche,,,H 29,895.0,314.0,393.0,38.0863122,-6.95065167,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 61,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),425.0,Areniscas; pizarras y calizas,"Areniscas, pizarras, calizas, cuarcitas y rocas vulcanoclásticas",PALEOZOICO,DEVONICO-CARBONIFERO, ,153484.09107423277,4222767.353997558,435.1,627.0,21
934,Los Dolores,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,CR 13,835.0,538.4,446.2,38.61094749,-4.39579808,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,,,False,False,False,0.0,0.0,0.0,,,,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),719.0,Gneises; esquistos; marmoles y vulcanitas,"Pizarras, grauwacas, conglomerados o porfiroides",PROTEROZOICO, , ,378473.615086403,4274528.282694141,3035.7,4353.1,9
935,Los Eneros,,Hispania Baetica,Spain,Córdoba,Azuaga-Fuenteovejuna,,,CO 52,879.0,452.5,410.25,38.27643785,-5.37490862,100.0,"Converted in QGIS from Lambert coords, Madrid 1870","RECTANGLE of 31 km2, defined by points given by Domergue. Coord here is est. centroid",,,,,,FALSE,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Hard rock,Primary,,0,No,1,Confirmado,1,Confirmado,1,Confirmado,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),528.0,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Calcarenitas, arenas y limos amarillos",CENOZOICO,NEOGENO, ,292260.53478746116,4239154.962319405,4804.0,3754.7,2
936,Los Engarbos,,Hispania Baetica,Spain,Jaén,,,,J 28,864.0,644.0,418.0,38.35777354,-3.18415148,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 49,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),649.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Pizarras, areniscas, cuarcitas y calizas o rocas vulcanoclásticas",PALEOZOICO,ORDOVICICO, ,483910.8500161045,4245527.994752769,3770.1,4117.4,3
937,Los Escoriales,,Hispania Baetica,Spain,Jaén,Montoro Andújar,,,J 8,883.0,579.3,398.3,38.18103892,-3.92435169,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 47,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Hard rock,,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),618.0,Granitoides de emplazamiento epi-mesozonal,Granitoides de dos micas,PALEOZOICO,DEVONICO-CARBONIFERO-PERMICO,ROCAS PLUTONICAS HERCINICAS,419043.4703555939,4226305.666605578,4436.1,2503.2,3
938,Los Estancos,,Hispania Tarraconensis,Spain,León,Cuencas del Turienzo y Jerega,,TJ-24,,,,,42.471098,-6.205953,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17 and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 202",1.0,0.0,True,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),1004.0,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Conglomerados, areniscas, arenas arcósicas, arcillas, calizas y yesos",CENOZOICO,NEOGENO, ,236445.62162617542,4707065.317117242,24910.2,26027.5,0
941,Los Fuellos,,Hispania Tarraconensis,Spain,León,Cuencas del Turienzo y Jerega,,TJ-12,,,,,42.44272,-6.21592,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17 and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 202",1.0,0.0,True,,,0.0,0.0,0.0,0.0,,,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),995.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,235506.6482206037,4703944.882652198,27727.7,28797.3,0
942,Los Galayos,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,CR 37,861.0,579.6,430.2,38.46864925,-3.92188162,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,,,False,False,False,0.0,0.0,0.0,,,,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),470.0,Gneises; esquistos; marmoles y vulcanitas,"Pizarras, grauwacas, conglomerados o porfiroides",PROTEROZOICO, , ,419578.25906603725,4258217.209771044,3589.1,1452.5,7
943,Los Guijarros,,Hispania Baetica,Spain,Huelva,Picos de Aroche,,,H 30,895.0,316.5,398.8,38.13938667,-6.92455813,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 61,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),234.0,Areniscas; pizarras y calizas,"Ampelitas, cuarcitas, liditas y rocas vulcanoclásticas",PALEOZOICO,SILURICO, ,156023.14209508052,4228562.288986332,1686.4,232.8,33
944,Los Guindos,,Hispania Tarraconensis,Spain,Jaén,Linares - La Carolina,,,J 13,884.0,599.7,412.8,38.31201215,-3.69137155,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 45,,,False,False,False,0.0,0.0,0.0,,,Hard rock,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),759.0,Areniscas; pizarras y calizas,"Ampelitas, cuarcitas, liditas y rocas vulcanoclásticas",PALEOZOICO,SILURICO, ,439557.16441866447,4240660.420734919,422.5,352.9,9
945,Los Lagunales - Teso las Pilas,,Hispania Tarraconensis,Spain,León,Cuencas del Turienzo y Jerega,,TJ-13,,,,,42.431208,-6.175599,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17 and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 202",1.0,0.0,True,,,0.0,0.0,0.0,0.0,,,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),936.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,238775.295301213,4702541.475888288,29753.9,31019.1,0
946,Los Mayadones I,,Hispania Tarraconensis,Spain,León,Sierra del Teleno,,TE-06,,,,,42.318736,-6.358224,1000.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17, IGN map, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 201",1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,,,Secondary - Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I),1765.0,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Ortocuarcitas, areniscas y pizarras",PALEOZOICO,ORDOVICICO, ,223257.06659541,4690629.653150172,39564.2,38785.6,0
