mineID,site,ancientName,province,country,region,miningDistrict,romanianRANID,sanchezPalenciaAndOrejasID,domergueID,spainMapSheet,lambertX,lambertY,latitude,longitude,coordinateAccuracy,locationDataSource,locationNotes,notBeforeOpeningDate,notAfterOpeningDate,notBeforeClosingDate,notAfterClosingDate,inUseDate,metalMinedGold,metalMinedSilver,metalMinedLead,metalMinedCopper,metalMinedTin,metalMinedIron,metalMinedMercuryCinnabar,metalMinedZinc,metalMinedOther,description,references,techniqueOpencast,techniqueUnderground,techniqueHydraulic,techniqueHushing,techniqueGroundSluicing,techniqueRuinaMontium,techniqueRakeComb,techniqueGoldWashing,techniqueOther,notes,geology,depositType,exploitationType,Flag_Au_Oro,Status_Au_Oro,Flag_Ag_Plata,Status_Ag_Plata,Flag_Cu_Cobre,Status_Cu_Cobre,Flag_Pb_Plomo,Status_Pb_Plomo,Flag_Hg_Cinabrio,Status_Hg_Cinabrio,Flag_Sn_Estano,Status_Sn_Estano,Flag_Fe_Hierro,Status_Fe_Hierro,Tech_Ruina_Montium,Tech_Subterranea,Tech_Cielo_Abierto,Tech_Lavado_Placer,Certainty_Spatial,Certainty_Archaeological,Certainty_Metallogenic,Certainty_Score,Certainty_Grade,Real_Elevation_MDT_m,Real_IGME_Lithology_General,Real_IGME_Lithology_Detailed,Real_IGME_Era,Real_IGME_Sistema,Real_IGME_Dominio,Coord_X,Coord_Y,Is_Presence,Spatial_Fold
BG_00368,Background_Control,,Regional_Background,Spain,,,,,,,,,43.082449226784725,-3.2457023568521626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,739.0631971765209,"Areniscas, arcillas y margas de cuencas terciarias",,PALEOZOICO,,CORDILLERA IBERICA,480000.0,4770000.0,0,5
BG_00369,Background_Control,,Regional_Background,Spain,,,,,,,,,38.21747250457489,-2.6572899041132274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,965.379813133879,"Calizas, dolomias y margas; Conglomerados y areniscas",,MESOZOICO,,CUENCAS TERCIARIAS,530000.0,4230000.0,0,3
BG_00370,Background_Control,,Regional_Background,Spain,,,,,,,,,40.26474354830164,2.1735314607233542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,483.2027288056237,Granitoides hercínicos indiferenciados,,MESOZOICO,,MACIZO IBERICO,940000.0,4470000.0,0,5
BG_00371,Background_Control,,Regional_Background,Spain,,,,,,,,,38.302522152016834,-4.143683343324955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,466.75777521906025,"Conglomerados, gravas y arenas aluviales",,PALEOZOICO,,CUENCAS TERCIARIAS,400000.0,4240000.0,0,3
BG_00372,Background_Control,,Regional_Background,Spain,,,,,,,,,38.071191732537685,0.6476921113887453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,924.0174768693496,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,MACIZO IBERICO,820000.0,4220000.0,0,4
BG_00373,Background_Control,,Regional_Background,Spain,,,,,,,,,41.48774419587583,-6.83296820734124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,756.3303270825276,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,CUENCAS TERCIARIAS,180000.0,4600000.0,0,1
BG_00374,Background_Control,,Regional_Background,Spain,,,,,,,,,37.52060067488133,-6.959988430771961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,263.76566333081036,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,CUENCAS TERCIARIAS,150000.0,4160000.0,0,2
BG_00375,Background_Control,,Regional_Background,Spain,,,,,,,,,39.01051943251951,-0.9210679562536672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,515.1737463841824,"Gneises, esquistos y pizarras",,CENOZOICO,,CUENCAS TERCIARIAS,680000.0,4320000.0,0,4
BG_00376,Background_Control,,Regional_Background,Spain,,,,,,,,,41.43667636426763,-0.6061402494096225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,746.5956634620152,"Conglomerados, gravas y arenas aluviales",,PALEOZOICO,,ZONAS BETICAS,700000.0,4590000.0,0,5
BG_00377,Background_Control,,Regional_Background,Spain,,,,,,,,,42.28363742153119,-7.244685103639552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,859.4410553866473,"Conglomerados, gravas y arenas aluviales",,PALEOZOICO,,CUENCAS TERCIARIAS,150000.0,4690000.0,0,1
BG_00378,Background_Control,,Regional_Background,Spain,,,,,,,,,42.943635499387554,2.637784894594768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,480.19233670176123,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,CORDILLERA IBERICA,960000.0,4770000.0,0,5
BG_00379,Background_Control,,Regional_Background,Spain,,,,,,,,,40.45527365506603,-1.1130419559157527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,50.0,"Gneises, esquistos y pizarras",,CENOZOICO,,CUENCAS TERCIARIAS,660000.0,4480000.0,0,5
BG_00380,Background_Control,,Regional_Background,Spain,,,,,,,,,36.40346633138333,-1.3272016390210502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,780.8057964342584,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,CORDILLERA IBERICA,650000.0,4030000.0,0,4
BG_00381,Background_Control,,Regional_Background,Spain,,,,,,,,,36.90175568912919,-6.591195412309579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,344.91982751400604,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,MACIZO IBERICO,180000.0,4090000.0,0,2
BG_00382,Background_Control,,Regional_Background,Spain,,,,,,,,,39.71326053384051,-5.916386098723639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,145.66530046939715,"Conglomerados, gravas y arenas aluviales",,MESOZOICO,,CUENCAS TERCIARIAS,250000.0,4400000.0,0,5
BG_00383,Background_Control,,Regional_Background,Spain,,,,,,,,,42.56607550042235,0.8983968756280074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,50.0,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,CUENCAS TERCIARIAS,820000.0,4720000.0,0,5
BG_00384,Background_Control,,Regional_Background,Spain,,,,,,,,,37.65082404540935,-0.5062094669836077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,853.4952150494353,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,MACIZO IBERICO,720000.0,4170000.0,0,4
BG_00385,Background_Control,,Regional_Background,Spain,,,,,,,,,39.453976020090714,-0.5592961185637079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,682.1543626012416,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,ZONAS BETICAS,710000.0,4370000.0,0,5
BG_00386,Background_Control,,Regional_Background,Spain,,,,,,,,,42.59813343954513,-5.8034995008436265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,593.5859048219371,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,ZONAS BETICAS,270000.0,4720000.0,0,1
BG_00387,Background_Control,,Regional_Background,Spain,,,,,,,,,39.154014483609146,-6.5873291050947556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,997.2560907406904,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,CUENCAS TERCIARIAS,190000.0,4340000.0,0,5
BG_00388,Background_Control,,Regional_Background,Spain,,,,,,,,,37.85394751819229,-2.09062066311203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,809.3311707557682,"Calizas, dolomias y margas; Conglomerados y areniscas",,MESOZOICO,,ZONAS BETICAS,580000.0,4190000.0,0,4
BG_00389,Background_Control,,Regional_Background,Spain,,,,,,,,,38.126461315792795,-3.5704721843998826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,1054.0750106804792,"Calizas, dolomias y margas; Conglomerados y areniscas",,PROTEROZOICO,,CORDILLERA IBERICA,450000.0,4220000.0,0,3
BG_00390,Background_Control,,Regional_Background,Spain,,,,,,,,,37.114989052725754,-5.251031122590909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,301.8161319582509,"Calizas, dolomias y margas; Conglomerados y areniscas",,PALEOZOICO,,CUENCAS TERCIARIAS,300000.0,4110000.0,0,2
BG_00391,Background_Control,,Regional_Background,Spain,,,,,,,,,42.36066300202599,-3.607175862349218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,641.3623440115091,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,CUENCAS TERCIARIAS,450000.0,4690000.0,0,5
BG_00392,Background_Control,,Regional_Background,Spain,,,,,,,,,36.148074624041215,1.5561690908445998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,245.82165626299644,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,CUENCAS TERCIARIAS,910000.0,4010000.0,0,4
BG_00393,Background_Control,,Regional_Background,Spain,,,,,,,,,37.9368026796851,-1.406835340272689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,592.6544170361332,"Conglomerados, gravas y arenas aluviales",,PALEOZOICO,,MACIZO IBERICO,640000.0,4200000.0,0,4
BG_00394,Background_Control,,Regional_Background,Spain,,,,,,,,,38.10070300691771,2.2447628780451683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,587.8460365583306,"Calizas, dolomias y margas; Conglomerados y areniscas",,PALEOZOICO,,MACIZO IBERICO,960000.0,4230000.0,0,4
BG_00395,Background_Control,,Regional_Background,Spain,,,,,,,,,35.96393965671415,-2.6672906606560405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,806.6534093157677,"Areniscas, arcillas y margas de cuencas terciarias",,PALEOZOICO,,CUENCAS TERCIARIAS,530000.0,3980000.0,0,3
BG_00396,Background_Control,,Regional_Background,Spain,,,,,,,,,40.01641535281549,-3.9374276022308665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,661.3909702854746,"Gneises, esquistos y pizarras",,CENOZOICO,,CUENCAS TERCIARIAS,420000.0,4430000.0,0,5
BG_00397,Background_Control,,Regional_Background,Spain,,,,,,,,,39.97705954960313,0.1617442611433899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,805.8517845699789,"Conglomerados, gravas y arenas aluviales",,PROTEROZOICO,,CUENCAS TERCIARIAS,770000.0,4430000.0,0,5
BG_00398,Background_Control,,Regional_Background,Spain,,,,,,,,,40.57249721332047,-7.252571811726033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,825.8600332847236,"Gneises, esquistos y pizarras",,CENOZOICO,,CUENCAS TERCIARIAS,140000.0,4500000.0,0,1
BG_00399,Background_Control,,Regional_Background,Spain,,,,,,,,,36.66019226312801,-5.4614447469081275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,1188.7321693457855,"Calizas, dolomias y margas; Conglomerados y areniscas",,MESOZOICO,,CUENCAS TERCIARIAS,280000.0,4060000.0,0,2
BG_00400,Background_Control,,Regional_Background,Spain,,,,,,,,,39.38896709527658,-2.6516316954098436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,571.1758361784689,"Areniscas, arcillas y margas de cuencas terciarias",,PALEOZOICO,,CORDILLERA IBERICA,530000.0,4360000.0,0,5
BG_00401,Background_Control,,Regional_Background,Spain,,,,,,,,,37.67697585096814,-3.226805972911187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,414.74432483340524,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,ZONAS BETICAS,480000.0,4170000.0,0,3
BG_00402,Background_Control,,Regional_Background,Spain,,,,,,,,,36.1446665164243,-3.11115712633172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,711.5209038291022,"Areniscas, arcillas y margas de cuencas terciarias",,PALEOZOICO,,CUENCAS TERCIARIAS,490000.0,4000000.0,0,3
BG_00403,Background_Control,,Regional_Background,Spain,,,,,,,,,36.08862598070966,-6.664809289041746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,449.4299932151141,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,MACIZO IBERICO,170000.0,4000000.0,0,2
BG_00404,Background_Control,,Regional_Background,Spain,,,,,,,,,40.588918291875025,0.7811024542815345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,1020.490192109134,"Areniscas, arcillas y margas de cuencas terciarias",,PROTEROZOICO,,ZONAS BETICAS,820000.0,4500000.0,0,5
BG_00405,Background_Control,,Regional_Background,Spain,,,,,,,,,39.91098144757044,-0.8940935330672989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,579.1954902636919,"Gneises, esquistos y pizarras",,CENOZOICO,,ZONAS BETICAS,680000.0,4420000.0,0,5
BG_00406,Background_Control,,Regional_Background,Spain,,,,,,,,,36.572377313791065,-5.346915044553997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,508.6059080315024,"Areniscas, arcillas y margas de cuencas terciarias",,PROTEROZOICO,,CUENCAS TERCIARIAS,290000.0,4050000.0,0,2
BG_00407,Background_Control,,Regional_Background,Spain,,,,,,,,,43.221377002350906,-6.078150496597627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,532.1710697122205,"Gneises, esquistos y pizarras",,CENOZOICO,,CUENCAS TERCIARIAS,250000.0,4790000.0,0,1
BG_00408,Background_Control,,Regional_Background,Spain,,,,,,,,,36.323731868653496,-3.55705186154967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,829.6043558679103,"Gneises, esquistos y pizarras",,MESOZOICO,,CORDILLERA IBERICA,450000.0,4020000.0,0,3
BG_00409,Background_Control,,Regional_Background,Spain,,,,,,,,,36.725131630096925,0.4710167350543551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,610.5632541921287,"Calizas, dolomias y margas; Conglomerados y areniscas",,MESOZOICO,,ZONAS BETICAS,810000.0,4070000.0,0,4
BG_00410,Background_Control,,Regional_Background,Spain,,,,,,,,,36.843992727775635,2.157438194438628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,489.5832949674044,"Conglomerados, gravas y arenas aluviales",,MESOZOICO,,CUENCAS TERCIARIAS,960000.0,4090000.0,0,4
BG_00411,Background_Control,,Regional_Background,Spain,,,,,,,,,37.767272496490826,-2.886459212491459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,1066.3379794058828,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,ZONAS BETICAS,510000.0,4180000.0,0,3
BG_00412,Background_Control,,Regional_Background,Spain,,,,,,,,,37.4863091599154,-4.583546375058174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,435.95753983456245,"Gneises, esquistos y pizarras",,MESOZOICO,,CORDILLERA IBERICA,360000.0,4150000.0,0,3
BG_00413,Background_Control,,Regional_Background,Spain,,,,,,,,,40.74088290329676,-3.1184412575524183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,658.8915185082484,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,CUENCAS TERCIARIAS,490000.0,4510000.0,0,5
BG_00414,Background_Control,,Regional_Background,Spain,,,,,,,,,35.84175569113348,2.423353736539891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,813.0765379025577,"Conglomerados, gravas y arenas aluviales",,MESOZOICO,,ZONAS BETICAS,990000.0,3980000.0,0,4
BG_00415,Background_Control,,Regional_Background,Spain,,,,,,,,,43.62291779167961,-3.123946240271655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,242.16622239573167,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,CORDILLERA IBERICA,490000.0,4830000.0,0,5
BG_00416,Background_Control,,Regional_Background,Spain,,,,,,,,,39.44033717307714,0.021139334915609875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,770.0651253514812,Granitoides hercínicos indiferenciados,,PROTEROZOICO,,CUENCAS TERCIARIAS,760000.0,4370000.0,0,5
BG_00417,Background_Control,,Regional_Background,Spain,,,,,,,,,40.705970237671295,-5.840929493792453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,386.22308112988765,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,MACIZO IBERICO,260000.0,4510000.0,0,1
BG_00418,Background_Control,,Regional_Background,Spain,,,,,,,,,38.486940440259936,-3.5733028000911946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,855.6956952085006,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,ZONAS BETICAS,450000.0,4260000.0,0,3
BG_00419,Background_Control,,Regional_Background,Spain,,,,,,,,,39.107913615397344,-4.6192001335352915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,409.3372470202559,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,ZONAS BETICAS,360000.0,4330000.0,0,3
BG_00420,Background_Control,,Regional_Background,Spain,,,,,,,,,41.245795674779245,-5.864202891283736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,823.1922579622151,"Gneises, esquistos y pizarras",,CENOZOICO,,CUENCAS TERCIARIAS,260000.0,4570000.0,0,1
BG_00421,Background_Control,,Regional_Background,Spain,,,,,,,,,43.56655159653791,0.5909671468411776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,926.4582665736782,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,CUENCAS TERCIARIAS,790000.0,4830000.0,0,5
BG_00422,Background_Control,,Regional_Background,Spain,,,,,,,,,38.02566457917139,1.8979026702237105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,865.3591314082012,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,ZONAS BETICAS,930000.0,4220000.0,0,4
BG_00423,Background_Control,,Regional_Background,Spain,,,,,,,,,41.36927782652616,-2.282559856350149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,712.8291620595256,"Calizas, dolomias y margas; Conglomerados y areniscas",,PALEOZOICO,,CUENCAS TERCIARIAS,560000.0,4580000.0,0,5
BG_00424,Background_Control,,Regional_Background,Spain,,,,,,,,,38.2359592880649,1.1127347768294056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,592.1747642675751,Granitoides hercínicos indiferenciados,,MESOZOICO,,CUENCAS TERCIARIAS,860000.0,4240000.0,0,4
BG_00425,Background_Control,,Regional_Background,Spain,,,,,,,,,37.19814981724087,-0.4085343108925902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,505.895105916289,"Conglomerados, gravas y arenas aluviales",,MESOZOICO,,CUENCAS TERCIARIAS,730000.0,4120000.0,0,4
BG_00426,Background_Control,,Regional_Background,Spain,,,,,,,,,36.3651871020798,-6.4549422294766625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,1017.758672704276,"Gneises, esquistos y pizarras",,CENOZOICO,,CUENCAS TERCIARIAS,190000.0,4030000.0,0,2
BG_00427,Background_Control,,Regional_Background,Spain,,,,,,,,,36.06642002404623,1.329557926757903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,475.1261949580892,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,CORDILLERA IBERICA,890000.0,4000000.0,0,4
BG_00428,Background_Control,,Regional_Background,Spain,,,,,,,,,39.37645499396028,-4.741479749367062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,390.73348160750095,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,CUENCAS TERCIARIAS,350000.0,4360000.0,0,5
BG_00429,Background_Control,,Regional_Background,Spain,,,,,,,,,38.39464126096914,-2.0838883875702363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,816.3422337582075,"Conglomerados, gravas y arenas aluviales",,PALEOZOICO,,CORDILLERA IBERICA,580000.0,4250000.0,0,4
BG_00430,Background_Control,,Regional_Background,Spain,,,,,,,,,40.95404207411556,2.820831099694504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,450.96579920337615,"Gneises, esquistos y pizarras",,CENOZOICO,,CUENCAS TERCIARIAS,990000.0,4550000.0,0,5
BG_00431,Background_Control,,Regional_Background,Spain,,,,,,,,,37.85723958371384,-3.2273571771090253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,412.48412563346824,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,ZONAS BETICAS,480000.0,4190000.0,0,3
BG_00432,Background_Control,,Regional_Background,Spain,,,,,,,,,41.35139524036586,-0.8483266605140861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,289.09893445755876,"Gneises, esquistos y pizarras",,CENOZOICO,,CUENCAS TERCIARIAS,680000.0,4580000.0,0,5
BG_00433,Background_Control,,Regional_Background,Spain,,,,,,,,,38.65904017525383,-4.494115693298562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,529.2725401348706,"Calizas, dolomias y margas; Conglomerados y areniscas",,PALEOZOICO,,MACIZO IBERICO,370000.0,4280000.0,0,3
BG_00434,Background_Control,,Regional_Background,Spain,,,,,,,,,39.468205027242306,-4.627520528299965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,629.3212440258767,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,MACIZO IBERICO,360000.0,4370000.0,0,5
BG_00435,Background_Control,,Regional_Background,Spain,,,,,,,,,38.501533831269064,-7.242433544078349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,710.7729319151747,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,CUENCAS TERCIARIAS,130000.0,4270000.0,0,2
BG_00436,Background_Control,,Regional_Background,Spain,,,,,,,,,36.36835680823895,0.3436666919694612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,887.8265610748708,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,CORDILLERA IBERICA,800000.0,4030000.0,0,4
BG_00437,Background_Control,,Regional_Background,Spain,,,,,,,,,39.16090606413676,-6.356272189348869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,781.7244809164484,"Calizas, dolomias y margas; Conglomerados y areniscas",,MESOZOICO,,CUENCAS TERCIARIAS,210000.0,4340000.0,0,5
BG_00438,Background_Control,,Regional_Background,Spain,,,,,,,,,36.680377183369565,-4.1192098977735725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,602.281945111705,"Areniscas, arcillas y margas de cuencas terciarias",,PALEOZOICO,,ZONAS BETICAS,400000.0,4060000.0,0,3
BG_00439,Background_Control,,Regional_Background,Spain,,,,,,,,,42.359380306786704,-7.6139863201055675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,600.4510809050701,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,CORDILLERA IBERICA,120000.0,4700000.0,0,1
BG_00440,Background_Control,,Regional_Background,Spain,,,,,,,,,41.006228125759556,-4.070227063944533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,777.5393672287959,"Gneises, esquistos y pizarras",,MESOZOICO,,MACIZO IBERICO,410000.0,4540000.0,0,5
